product_id,type_of_product,category,brand,price
B005FZCDWI,0,19,6801,7.39
B005FZCEHW,0,19,6801,4.19
B005FZBXCY,0,19,6801,4.69
B005FZJ3M6,0,14,6445,9.99
B005FZC44K,0,19,6801,2.99
B005FZCGGG,0,19,6801,16.99
B005FZBE5U,0,19,6801,67.49
B005FZCFC6,0,19,6801,4.79
B005G038YY,0,20,714,705.00
B005G038MQ,0,20,714,739.99
B005G0NNGW,0,7,6815,26.13
B005G17218,0,12,1215,55.61
B005G189PQ,0,12,1215,108.20
B005G16V3I,0,12,1215,90.90
B005G21IG2,0,8,5215,26.23
B005G2E8S2,0,9,749,11.15
B005G2RTI8,0,5,6816,869.99
B005G45IAW,0,4,5678,7.79
B005G45K8M,0,4,5678,7.96
B005G45JFQ,0,4,5678,7.79
B005G4G6CG,0,24,1099,105.85
B005G4GCZC,0,24,1099,285.41
B005G4FTWY,0,24,1099,73.22
B005G4GN92,0,24,1099,79.99
B005G4VCCU,0,18,115,99.95
B005G4TKHO,0,8,6750,5.87
B005G5A02C,0,8,6817,37.07
B005G5JDM0,0,1,6818,81.97
B005G5MOL2,0,10,258,28.92
B005G5M8HM,0,20,258,353.77
B005G5MLCY,0,10,258,195.00
B005G5MHZA,0,10,258,322.94
B005G5MOD0,0,10,258,16.83
B005G5MJ8A,0,10,258,66.16
B005G5OX7U,0,1,3724,6.49
B005G5QZPS,0,6,5345,14.97
B005G5MMA0,0,10,258,1183.00
B005G5MBA6,0,10,258,241.17
B005G6TNUQ,0,9,84,21.60
B005G872YS,0,6,6819,55.99
B005G8UYXE,0,14,6821,87.85
B005G8W1FI,0,20,4953,25.80
B005G8WMUW,0,5,6822,8.86
B005G9565O,0,1,32,330.95
B005G9L4OQ,0,8,5322,6.71
B005GAOTEW,0,12,5617,19.00
B005GDFDH6,0,1,4325,16.62
B005GDFEIE,0,1,4325,8.04
B005GDFDYY,0,1,4325,15.97
B005GDFE84,0,14,4325,7.11
B005GDFDEO,0,1,4203,3.32
B005GDFERU,0,1,4325,15.92
B005GDFDM6,0,1,4325,29.56
B005GDFF06,0,1,4325,8.40
B005GDFDFI,0,1,4325,16.49
B005GDFF4C,0,1,4325,18.34
B005GDFFP6,0,13,4203,7.60
B005GDFEP2,0,1,4325,15.64
B005GDFFT2,0,1,4325,15.35
B005GDFFVA,0,1,4325,14.68
B005GDFFA6,0,1,4325,20.58
B005GDFERA,0,1,4325,4.93
B005GDFG50,0,5,4325,8.60
B005GDFEVQ,0,1,4325,17.99
B005GDFEXO,0,1,4325,23.43
B005GDFFNI,0,1,4325,20.29
B005GDFDMQ,0,1,4325,25.84
B005GDFG64,0,13,4203,6.83
B005GDFE7U,0,1,4203,9.72
B005GDFEN4,0,1,4325,18.94
B005GDFDI0,0,1,4325,16.49
B005GDFHAY,0,1,4325,46.71
B005GDFHPO,0,1,4325,8.91
B005GDFHN6,0,1,4325,8.60
B005GDFDTY,0,1,4325,4.17
B005GDFFMY,0,8,4203,5.83
B005GDFGEG,0,8,4203,5.81
B005GDFHTA,0,1,4325,15.05
B005GDFICQ,0,1,4325,17.97
B005GDFDRQ,0,1,4325,2.85
B005GDFIW6,0,1,4325,13.48
B005GDFI1M,0,1,4203,8.49
B005GDFJYS,0,1,4325,2.63
B005GDFHBS,0,1,4325,25.12
B005GDFJRU,0,1,4325,12.20
B005GDFIE4,0,18,4325,74.48
B005GDFGKU,0,1,4325,10.63
B005GDFKYC,0,1,4325,13.47
B005GDFL0U,0,1,4325,15.58
B005GDFLAK,0,1,4325,36.15
B005GDFKTW,0,1,4325,10.87
B005GDFLBE,0,1,4325,20.40
B005GDFG3W,0,13,4203,6.37
B005GDFKM4,0,1,4325,13.44
B005GDFFKQ,0,1,4325,19.00
B005GDFL28,0,1,4325,20.58
B005GDFL96,0,1,4325,26.54
B005GDFL6O,0,1,4325,21.39
B005GDFLJQ,0,1,4325,2.56
B005GDFFYC,0,1,4325,19.32
B005GDFJES,0,18,4325,85.00
B005GDFLO6,0,1,4325,20.40
B005GDFEDY,0,1,4325,13.29
B005GDFLMI,0,1,4325,17.95
B005GDFJ6G,0,3,4325,8.78
B005GDFLDM,0,1,4325,20.40
B005GDFKC4,0,1,4325,14.55
B005GDFMQ8,0,1,4325,21.45
B005GDFH5E,0,1,4325,24.17
B005GDFI4E,0,1,4325,13.44
B005GDFLNM,0,9,4203,8.58
B005GDFOHA,0,1,4325,16.81
B005GDFO5W,0,1,4325,13.44
B005GDFGUK,0,8,4203,7.38
B005GDFJWU,0,1,4325,2.03
B005GDFIS0,0,1,4325,15.45
B005GDFPYW,0,3,4203,3.99
B005GDFI26,0,1,4325,13.44
B005GDFQLO,0,3,4203,4.89
B005GDFM9K,0,1,4325,18.56
B005GDFNBC,0,1,4325,26.77
B005GDFQ6O,0,1,4325,17.68
B005GDFOKW,0,1,4325,18.17
B005GDFQIM,0,3,4203,4.99
B005GDFMUO,0,1,4325,21.18
B005GDFQDM,0,3,4203,5.06
B005GDFRHC,0,1,4203,10.26
B005GDFMWM,0,1,4325,12.30
B005GDFRJA,0,1,4325,17.41
B005GDFREA,0,3,4325,14.22
B005GDFRUE,0,1,4325,55.57
B005GDFRXG,0,1,4203,8.47
B005GDFQC8,0,1,4325,19.20
B005GDFNTY,0,1,4203,4.61
B005GDFS3A,0,1,4203,9.03
B005GDFKWE,0,1,4325,4.41
B005GDFO16,0,1,4325,15.34
B005GDFILC,0,1,4325,15.14
B005GDFS0I,0,3,4203,13.77
B005GDFQT6,0,3,4203,9.19
B005GDFQ9Q,0,1,4325,15.26
B005GDFRUY,0,1,4325,8.40
B005GDFTV6,0,1,4325,18.93
B005GDFTIO,0,1,4325,18.16
B005GDFS80,0,1,4203,13.07
B005GDFRRC,0,1,4203,11.09
B005GDFLBO,0,1,4325,22.12
B005GDFR0Y,0,3,4325,12.51
B005GDFSB2,0,1,4325,15.67
B005GDFSJE,0,1,4325,29.81
B005GDFUXI,0,1,4203,3.67
B005GDFQ6Y,0,3,4203,4.99
B005GDFUTM,0,1,4203,5.46
B005GDFVLO,0,1,4203,2.42
B005GDFUWO,0,1,4203,8.14
B005GDFVKK,0,1,4325,16.32
B005GDFT0M,0,1,4325,27.11
B005GDFVOQ,0,1,4325,19.09
B005GDG1T0,0,1,4203,6.92
B005GDG0SM,0,1,4203,7.67
B005GDFXJ4,0,1,4325,7.27
B005GDG0W8,0,1,4325,14.66
B005GDFSSU,0,1,4325,4.81
B005GDG0AA,0,1,4325,8.55
B005GDG1ZY,0,1,4203,8.38
B005GDFOAM,0,1,4325,16.81
B005GDG0RI,0,1,4325,10.37
B005GDG1WW,0,1,4325,31.15
B005GDG0Z0,0,1,4203,11.39
B005GDG334,0,1,4325,12.73
B005GDG2IA,0,1,4203,11.63
B005GDFWSQ,0,1,4325,21.21
B005GDFUWY,0,1,4325,21.95
B005GDG1TK,0,14,4325,9.70
B005GDG1UY,0,1,4325,7.61
B005GDG1SG,0,1,4325,21.39
B005GDG25S,0,1,4325,21.86
B005GDG2HG,0,1,4325,17.49
B005GDG2TY,0,1,4325,13.00
B005GDFWM2,0,14,4203,7.58
B005GDG5E6,0,13,4325,4.53
B005GDG3XY,0,1,4325,14.58
B005GDG4RY,0,1,4325,21.50
B005GDG3ES,0,1,4325,39.08
B005GDG64U,0,14,4325,17.13
B005GDG6HW,0,8,4203,11.28
B005GDFZ92,0,3,4325,15.04
B005GDG6C2,0,1,4325,16.28
B005GDG1A4,0,1,4203,14.13
B005GDG2M6,0,1,4203,8.39
B005GDG3HU,0,1,4325,9.84
B005GDG3JS,0,1,4325,14.58
B005GDG2EY,0,1,4203,9.66
B005GDG082,0,1,4203,8.21
B005GDG5VY,0,1,4325,11.31
B005GDG4YW,0,13,4325,15.07
B005GDG35C,0,1,4325,20.09
B005GDG1NG,0,1,4325,22.07
B005GDG28A,0,1,4203,7.12
B005GDG4OC,0,1,4325,14.65
B005GDG7YO,0,1,4325,21.43
B005GDG25I,0,1,4203,6.95
B005GDG6PE,0,1,4325,5.51
B005GDG8XO,0,1,4325,3.85
B005GDG7XK,0,1,4325,17.52
B005GDG4NI,0,8,4325,13.55
B005GDG9ZQ,0,1,4325,19.43
B005GDGA0A,0,1,4203,7.63
B005GDG8RK,0,1,4325,33.84
B005GDG9DS,0,14,4325,16.47
B005GDGAPK,0,1,4325,24.05
B005GDGAXW,0,1,4325,32.51
B005GDGABO,0,1,4325,16.31
B005GDGAIM,0,1,4325,19.77
B005GDGAA0,0,1,4325,11.85
B005GDG816,0,14,4325,21.97
B005GDGA7S,0,1,4325,17.40
B005GDG2OO,0,1,4203,7.99
B005GDGAEQ,0,1,4325,22.20
B005GDG8PW,0,1,4325,18.43
B005GDG2KI,0,1,4325,15.92
B005GDG8S4,0,1,4325,17.67
B005GDG8KC,0,1,4325,20.27
B005GDG9W4,0,1,4325,19.43
B005GDG8YS,0,1,4325,17.61
B005GDGA0K,0,13,4203,7.45
B005GDU7QI,0,20,379,5.52
B005GDG654,0,1,4325,15.05
B005GDGAK0,0,1,4325,11.11
B005GDG9CY,0,1,4325,8.34
B005GF06Q2,0,13,6760,21.57
B005GERCPG,0,6,874,6.04
B005GF0IQK,0,13,6760,15.99
B005GFHUSY,0,20,6826,32.41
B005GFKOOG,0,10,1211,112.00
B005GFLCGK,0,10,260,94.99
B005GFKOYQ,0,10,1211,78.25
B005GFTK6O,0,16,371,9.10
B005GFV2FG,0,9,206,14.99
B005GFQXQ4,0,16,371,5.81
B005GFTZ7S,0,16,371,19.33
B005GFYUDC,0,10,2060,19.99
B005GFZ18A,0,19,6827,34.50
B005GGJOOQ,0,20,6826,37.29
B005GGJPMW,0,20,6826,43.55
B005GGJT28,0,20,6826,43.81
B005GGJSF6,0,20,6826,61.24
B005GHJ3EQ,0,6,5989,30.65
B005GHLT70,0,13,2702,43.37
B005GIG6TU,0,3,6829,77.13
B005GISZ1M,0,3,6830,3.99
B005GIRXRE,0,1,6089,7.73
B005GK3IVW,0,11,211,54.99
B005GK91AY,0,5,6831,134.60
B005GL3Y2E,0,10,1477,79.95
B005GLCCM2,0,1,32,27.00
B005GLDUAA,0,2,6832,9.56
B005GLEU90,0,6,1346,49.42
B005GLE572,0,2,1114,44.97
B005GLJQH6,0,15,6833,5.40
B005GLJOYQ,0,15,4714,13.50
B005GLJRCU,0,15,6833,7.60
B005GLJMOI,0,10,657,19.90
B005GLJRTS,0,15,6833,12.50
B005GLMZTM,0,3,3929,4.95
B005GLPOZO,0,7,4641,15.68
B005GM01KG,0,11,249,518.69
B005GM6UVA,0,11,249,20.29
B005GMCBXQ,0,11,249,336.19
B005GMEXQO,0,24,2216,11.37
B005GMTQ52,0,10,2060,11.98
B005GMY5GM,0,20,2650,23.47
B005GN05LU,0,10,2060,10.99
B005GNSF5I,0,7,6834,2.50
B005GNR2AM,0,14,6121,139.10
B005GNTM96,0,9,819,8.41
B005GNM6NU,0,18,6835,16.95
B005GNX67U,0,5,6089,5.78
B005GO5C3U,0,4,144,9.99
B005GO5C3K,0,4,144,23.99
B005GOPTME,0,9,5909,81.35
B005GP28KE,0,18,6837,27.37
B005GP99B0,0,11,6838,38.24
B005GPG242,0,1,6840,19.99
B005GPS2U4,0,8,6793,23.95
B005GPVVR0,0,8,6793,24.95
B005GPY63Q,0,8,6793,39.95
B005GPZ32O,0,8,6793,24.95
B005GQ3OEC,0,8,6793,46.95
B005GQ6ZCK,0,16,371,31.74
B005GQ78BW,0,16,371,16.43
B005GQ76T6,0,16,371,27.90
B005GQ6P1Q,0,16,371,10.73
B005GQ8ZHI,0,8,6793,9.95
B005GQ6T9Y,0,1,220,167.02
B005GQEL0I,0,8,6793,14.95
B005GR20QE,0,20,6842,21.99
B005GR5XX6,0,12,3100,10.95
B005GRCJTC,0,1,4520,12.78
B005GRCJ5Q,0,1,4520,20.63
B005GRDCKM,0,1,4520,38.13
B005GRCKM8,0,1,4520,18.02
B005GRDJVE,0,1,4520,92.32
B005GRD9XM,0,1,4520,52.30
B005GRDNLU,0,1,4520,118.64
B005GRD8Y2,0,1,4520,45.14
B005GRDN8I,0,1,4520,169.00
B005GRDTM8,0,1,4520,133.45
B005GRDOLY,0,1,4520,90.77
B005GRDDGU,0,1,4520,21.25
B005GRE0J4,0,1,4520,34.95
B005GRDV4Y,0,1,4520,38.70
B005GRCN6G,0,1,4520,167.05
B005GRDZO0,0,1,4520,25.45
B005GRDW3E,0,1,4520,8.14
B005GRDYSC,0,1,4520,73.40
B005GRE12U,0,1,4520,163.99
B005GRDAFO,0,1,4520,49.45
B005GRD7M0,0,1,4520,58.45
B005GRFFSO,0,20,6492,2815.00
B005GRFPBQ,0,20,6492,2814.89
B005GRDBXU,0,1,4520,38.45
B005GRFU3Y,0,20,6492,1330.00
B005GRG2ZO,0,20,6492,207.73
B005GRG4ZM,0,20,6492,39.50
B005GRGCO0,0,20,6492,45.00
B005GRFTDA,0,20,6492,2018.67
B005GRFTQM,0,20,6492,1695.00
B005GRGD12,0,20,6492,32.95
B005GRGE7K,0,20,6492,24.33
B005GRGD8U,0,20,6492,34.94
B005GRGX08,0,20,6844,17.99
B005GRGDVM,0,20,6492,44.71
B005GRGDXA,0,20,6492,22.50
B005GRGPH4,0,10,6844,283.00
B005GRG6B4,0,20,6492,87.44
B005GRTAF8,0,20,6844,20.00
B005GRULGK,0,20,6844,20.99
B005GSG9N8,0,1,6089,5.52
B005GU0WY8,0,12,38,23.63
B005GUECGM,0,4,6845,22.00
B005GUPSVK,0,1,1347,12.85
B005GUF8JC,0,10,1211,191.11
B005GUPW0W,0,11,6846,7.29
B005GUR98U,0,8,6847,76.62
B005GVR80S,0,13,3281,8.17
B005GVRABU,0,13,3281,55.73
B005GVQSZY,0,13,3281,12.09
B005GVR6D2,0,13,3281,8.18
B005GWXLKI,0,4,2465,30.45
B005GXDEB8,0,6,6850,9.99
B005GXFS5S,0,6,5494,13.99
B005GXGR62,0,4,2348,12.46
B005GXGQ18,0,4,2402,13.98
B005GXL9JM,0,2,299,94.95
B005GXM4QO,0,1,5667,3.60
B005GXQSK2,0,3,6851,49.82
B005GY8RKA,0,13,3131,40.87
B005GY9UZQ,0,14,6852,7.97
B005GY8RGE,0,13,3131,7.91
B005GY3JYE,0,7,6854,60.97
B005H0AJOA,0,11,175,29.58
B005H0NK8M,0,10,260,117.14
B005H0XRPS,0,3,1861,44.95
B005H1B56K,0,3,1861,22.20
B005H1CS8O,0,9,6372,1.41
B005H1PLOM,0,3,1861,42.60
B005H2MCG6,0,5,6857,104.95
B005H2RX4M,0,6,757,44.61
B005H2VGA4,0,16,371,19.21
B005H2TRQ4,0,16,371,93.97
B005H38DEA,0,3,1481,8.97
B005H39X8A,0,15,413,9.28
B005H30L7M,0,20,3969,19.99
B005H3ACP8,0,16,371,3.13
B005H3AJ2Y,0,16,371,36.84
B005H3ANI4,0,16,371,18.98
B005H3AFZA,0,16,371,14.41
B005H3AHMG,0,16,371,11.39
B005H3C92W,0,16,371,7.84
B005H3CL84,0,16,371,13.91
B005H3CKWQ,0,16,371,12.64
B005H3CTR2,0,16,371,21.63
B005H3FHPS,0,16,371,45.88
B005H3U3UM,0,9,772,202.10
B005H3U67C,0,9,772,81.58
B005H6X9XC,0,5,5658,1764.00
B005H78ZI0,0,10,109,23.95
B005H7LJME,0,2,6860,7.77
B005H7PKKG,0,10,1211,91.86
B005H86P8G,0,3,6862,11.00
B005H89SYE,0,20,6863,93.99
B005H8DAWA,0,9,6864,1.41
B005H8MWOW,0,1,5835,6.44
B005H8M2UQ,0,20,1331,24.75
B005H8YN76,0,7,5841,17.75
B005H8YMO0,0,5,5259,15.99
B005H8Y9A2,0,7,5841,4.99
B005H8YMYU,0,7,5841,13.50
B005HAXU7S,0,19,3826,36.95
B005HBCC9Y,0,10,6867,1950.00
B005HBCDG6,0,24,6667,189.99
B005HBCD1Q,0,10,6667,69.99
B005HBCCEY,0,10,6667,69.99
B005HBCDXE,0,10,6667,209.99
B005HE0S4C,0,19,557,24.74
B005HE89ES,0,5,3817,18.38
B005HEA62G,0,10,4801,13.99
B005HE9BSQ,0,20,6868,8.53
B005HEWG3I,0,1,6869,22.94
B005HEWKRU,0,10,2060,23.99
B005HF3S5M,0,18,1649,41.64
B005HF5576,0,10,2060,59.00
B005HFIZRI,0,20,5989,54.18
B005HG5ODU,0,18,2148,15.30
B005HIFPW8,0,8,4307,11.08
B005HIFQLS,0,8,4307,10.41
B005HIK6S6,0,13,6876,15.00
B005HIIGJC,0,8,4307,28.14
B005HIKAA0,0,1,6876,10.00
B005HIHPB2,0,8,4307,53.42
B005HIMSYQ,0,12,1420,21.57
B005HILWGQ,0,6,6877,6.99
B005HJ104Y,0,1,6650,5.25
B005HJ10LM,0,1,5667,5.99
B005HJ4RP8,0,13,3463,14.64
B005HJ6WCY,0,3,1732,18.50
B005HJ6UXU,0,3,1732,18.20
B005HJ6UBW,0,3,1732,18.50
B005HJ6V20,0,3,1732,103.00
B005HJ6Z26,0,3,1732,8.88
B005HJ6VIO,0,3,1732,12.99
B005HJ6UJE,0,3,1732,12.42
B005HJ6X6Y,0,3,1732,53.20
B005HJ6XMI,0,3,1732,12.00
B005HJ6WB0,0,3,1732,19.99
B005HJ6W6K,0,3,1732,12.99
B005HJGDIM,0,1,6650,4.10
B005HJY6SQ,0,12,2775,40.00
B005HK18E0,0,1,2806,5.21
B005HKXKOG,0,1,6089,9.27
B005HMOFHK,0,18,6880,16.35
B005HO22ZA,0,4,3382,12.67
B005HO1Z58,0,4,6881,9.94
B005HOPRRK,0,10,6804,39.98
B005HPW0YW,0,14,359,5.57
B005HPVZP2,0,14,359,9.72
B005HPUPFS,0,14,766,15.70
B005HQ4Q3O,0,1,2252,8.74
B005HQ4T40,0,1,367,10.99
B005HQ4T5E,0,1,2252,6.87
B005HQ4SFK,0,1,367,9.99
B005HQ4U6M,0,1,2252,7.08
B005HQ4P76,0,1,367,5.64
B005HQ4T6I,0,1,2252,3.65
B005HQ4SFU,0,1,2252,9.99
B005HQ4VW0,0,1,367,5.25
B005HQ4Q52,0,1,367,14.01
B005HQ4R4M,0,1,367,17.57
B005HQ4QTI,0,1,2252,5.35
B005HQ4QUC,0,1,367,22.17
B005HQ4TS6,0,1,367,9.99
B005HQ4WC4,0,1,2252,7.78
B005HQ4VWU,0,1,367,6.19
B005HQ4UL2,0,1,2252,6.89
B005HQFM1O,0,6,2547,8.39
B005HQZCNC,0,10,1769,550.00
B005HQZCCS,0,9,819,5.24
B005HQZCC8,0,10,1024,328.00
B005HQZC96,0,10,1769,202.62
B005HRSPEY,0,5,1797,2.30
B005HRT1JW,0,5,1797,10.72
B005HRSXAA,0,14,5788,9.71
B005HRSRV0,0,5,1797,5.88
B005HVEE7M,0,12,6884,14.95
B005HVXBWG,0,12,6884,14.95
B005HWE6YC,0,12,6884,7.95
B005HX1IG0,0,20,6885,139.99
B005HXHE9K,0,9,6886,87.97
B005HY92D0,0,2,833,3.34
B005HY8NA8,0,5,833,12.46
B005HY9A0U,0,5,833,4.38
B005HY9EK6,0,5,833,6.32
B005HY95ZA,0,5,833,12.98
B005HY8Z7E,0,5,833,1.98
B005HYBP12,0,5,833,2.47
B005HYC2N2,0,5,833,41.66
B005HYALEY,0,5,833,13.39
B005HY93ZC,0,5,1586,27.67
B005HYCM8M,0,2,1586,7.59
B005HYD6P0,0,5,833,7.80
B005HYBZ62,0,5,833,39.48
B005HYBKYY,0,5,833,2.12
B005HYC75A,0,5,833,13.76
B005HYD8JE,0,5,833,8.98
B005HYBSRI,0,8,833,5.59
B005HYDAEW,0,5,833,23.25
B005HYDD1C,0,5,833,5.24
B005HYAEUU,0,5,833,34.99
B005HYDE2K,0,5,833,11.14
B005HY990G,0,5,833,9.44
B005HY9IBQ,0,5,833,32.90
B005HYMXNQ,0,2,1246,18.08
B005HYO28U,0,20,6887,10.95
B005HYOR3A,0,20,6889,64.00
B005HZ4U9K,0,3,239,23.97
B005HZ46AS,0,2,814,105.80
B005HZJ9NC,0,10,2060,49.47
B005HZLMOG,0,10,6892,49.99
B005HZX73K,0,14,6893,11.49
B005I09ES6,0,20,4511,14.49
B005I0DED2,0,20,4511,26.59
B005I0DLU8,0,20,4511,7.29
B005I0K3FO,0,20,6895,74.95
B005I19ZC0,0,8,1459,5.95
B005I4GEG2,0,14,5104,8.23
B005I4GE7Q,0,14,5104,11.24
B005I4GPVG,0,19,1830,34.95
B005I4Q1WY,0,16,6896,19.00
B005I552MI,0,19,6801,2.89
B005I552H8,0,19,6801,2.79
B005I55250,0,19,6801,2.69
B005I5533G,0,19,6801,3.99
B005I54WJ2,0,16,371,39.08
B005I551WY,0,19,6801,2.39
B005I551T2,0,19,6801,2.49
B005I552PA,0,19,6801,2.99
B005I552SC,0,19,6801,5.29
B005I5521Y,0,19,6801,2.79
B005I552A0,0,19,6801,3.69
B005I552KU,0,19,6801,3.99
B005I576GS,0,10,2060,48.79
B005I553PO,0,19,6801,3.99
B005I57PCI,0,13,6897,44.48
B005I58QF8,0,16,371,9.15
B005I57RJO,0,13,6897,18.22
B005I58T28,0,16,371,18.91
B005I58R4S,0,16,371,36.62
B005I58UXQ,0,16,371,13.70
B005I58RDY,0,16,371,12.27
B005I58S0G,0,16,371,9.33
B005I58UQI,0,16,371,5.97
B005I58QXU,0,16,371,14.16
B005I58TT6,0,16,371,3.55
B005I58RLG,0,16,371,33.56
B005I5CNPW,0,16,371,15.14
B005I5CP8W,0,16,371,26.24
B005I5GCOK,0,20,6899,249.95
B005I5MCGC,0,22,4172,84.65
B005I5METM,0,18,6900,179.95
B005I5SGXA,0,6,681,25.00
B005I5T5YY,0,10,2060,44.49
B005I7L89M,0,20,2649,5.95
B005IAJHHY,0,20,1922,51.30
B005IAJDF0,0,20,1922,23.18
B005IAOREC,0,6,449,7.11
B005IAOJ68,0,6,6747,9.02
B005IBNWEW,0,11,534,368.50
B005IBNWBK,0,11,249,327.00
B005IC2ST6,0,14,5322,11.99
B005ICEUY2,0,7,1830,27.83
B005ICDIQ8,0,7,1830,36.47
B005IDQRTW,0,20,1970,6.95
B005IDUIZG,0,20,6904,19.99
B005IDYCOO,0,3,202,2.89
B005IE7EJI,0,20,6885,9.19
B005IG2HRU,0,11,249,28.99
B005IGFA6A,0,20,710,1165.82
B005IGEQR4,0,20,6266,1479.42
B005IGNCJW,0,13,6509,6.36
B005IGOG9M,0,5,2530,6.52
B005IGRSOM,0,5,5862,658.56
B005IH0LFY,0,5,6905,39.99
B005IH1ADG,0,10,1211,77.97
B005IH0HVW,0,21,5706,2.85
B005IH3TPS,0,5,2065,1.41
B005IHWZLM,0,1,56,5.55
B005IHXMNM,0,14,56,7.69
B005IHXIWC,0,14,56,34.84
B005II4VPE,0,10,2060,69.99
B005IIRCD2,0,1,3597,8.28
B005ILIN0A,0,9,3063,38.49
B005IQO6NS,0,18,5352,5.59
B005IQTSE0,0,20,6909,5.49
B005IR356G,0,5,5789,30.00
B005IS4PN2,0,14,6910,8.75
B005IT1DZE,0,12,6164,139.90
B005IU1Q96,0,16,61,55.03
B005IU2IPM,0,3,61,47.53
B005IUKMQ4,0,9,432,8.38
B005IV6ZW8,0,10,438,27.07
B005IVY2NC,0,5,162,6.36
B005IW2M9W,0,12,43,3.00
B005IW2NKK,0,12,43,11.48
B005IW2W1K,0,12,43,11.14
B005IW2N8M,0,12,43,12.94
B005IYDGV8,0,20,6912,8.96
B005IYE7T8,0,5,83,539.40
B005IYEYCI,0,7,5976,56.62
B005IYFY5E,0,5,83,803.32
B005IZ43D2,0,14,1700,9.17
B005IZ40PS,0,14,1700,8.02
B005IZ2Q8Q,0,5,141,29.68
B005IZ3G5S,0,14,123,44.73
B005IZ40SU,0,14,1700,12.06
B005IZ3KKO,0,14,1700,15.99
B005IZJUZ8,0,2,6914,74.95
B005IZQOZW,0,2,6914,168.00
B005IZTQ5W,0,2,6914,8.53
B005IZUWV4,0,2,6914,59.00
B005J0IMTC,0,8,371,19.93
B005J0INVE,0,8,371,14.41
B005J0IZ6C,0,8,371,14.37
B005J0J9QM,0,8,371,39.04
B005J0JR6O,0,8,371,40.25
B005J0JZZM,0,8,371,19.97
B005J0JMZ0,0,8,371,8.88
B005J0KEMK,0,8,371,19.99
B005J0IQJI,0,8,371,19.13
B005J0KB2I,0,8,371,44.00
B005J0J8WC,0,8,371,17.85
B005J0LMGW,0,8,371,24.41
B005J0K72M,0,8,371,25.27
B005J0JU5C,0,8,371,28.74
B005J0J4KS,0,8,371,20.87
B005J0JPJ8,0,8,371,14.32
B005J0L4D8,0,8,371,18.19
B005J0KDT4,0,8,371,29.52
B005J0NIQ4,0,20,1732,505.00
B005J0KA9M,0,8,371,15.36
B005J0JSOK,0,8,371,24.95
B005J0LQZ4,0,8,371,53.85
B005J0J0FW,0,8,371,24.92
B005J0M4KU,0,8,371,22.22
B005J0JJQ2,0,8,371,17.88
B005J0KYI4,0,8,371,16.89
B005J0M09A,0,8,371,128.49
B005J0KT20,0,8,371,94.52
B005J0JFCA,0,8,371,25.37
B005J0L38Y,0,8,371,47.23
B005J0JTC6,0,8,371,18.99
B005J0POQG,0,24,1732,38.23
B005J0QNRA,0,20,1732,191.95
B005J0VVVI,0,8,371,18.18
B005J0W6NA,0,8,371,9.01
B005J0S0YY,0,3,197,30.21
B005J0WC2U,0,8,371,13.38
B005J0PWH2,0,24,1732,98.40
B005J0WCN4,0,8,371,14.43
B005J0WE3C,0,8,371,12.15
B005J0W9YG,0,8,371,18.26
B005J0W996,0,8,371,18.82
B005J0WUOU,0,8,371,10.86
B005J0VXGQ,0,8,371,14.05
B005J0WAZO,0,8,371,10.13
B005J0WU6S,0,8,371,9.62
B005J0W56S,0,8,371,7.49
B005J0WWSY,0,8,371,9.95
B005J0W00Y,0,8,371,9.88
B005J0PGWS,0,20,1732,89.64
B005J0VWSA,0,8,371,11.44
B005J0WTLO,0,8,371,11.73
B005J0WVAI,0,8,371,9.80
B005J0W5TA,0,8,371,12.00
B005J2K0MC,0,20,4816,34.90
B005J31BRY,0,7,314,5.27
B005J4967U,0,15,1359,6.68
B005J4915W,0,15,1359,10.08
B005J492S8,0,15,1359,8.46
B005J492EC,0,15,1359,50.63
B005J49544,0,15,1359,10.55
B005J499W2,0,15,1359,12.03
B005J490SK,0,15,1359,9.83
B005J490GM,0,15,1359,9.98
B005J495PS,0,15,1359,7.51
B005J498TG,0,15,1359,13.40
B005J499F4,0,15,1359,14.03
B005J490OE,0,15,1359,10.40
B005J491FC,0,15,1359,9.60
B005J4MIJ8,0,10,2986,16.99
B005J49238,0,15,1359,9.24
B005J4QGNC,0,2,6914,87.00
B005J4YACQ,0,1,3585,202.00
B005J53S46,0,10,3348,15.99
B005J5A236,0,18,2505,83.69
B005J5BVBI,0,24,1732,136.15
B005J5C0M2,0,20,1732,298.00
B005J5C1FI,0,20,1732,311.22
B005J5B95G,0,1,3570,13.04
B005J5BUOQ,0,1,3570,15.90
B005J5BNWA,0,24,1732,126.76
B005J5NHJW,0,10,109,29.91
B005J6LLA8,0,20,258,651.14
B005J6LP72,0,10,258,394.89
B005J82LSW,0,15,206,62.99
B005J8LBR4,0,6,874,35.82
B005J9TKVW,0,20,6916,44.21
B005JC0H98,0,18,466,12.19
B005JBYT7U,0,14,451,0.78
B005JC0DXS,0,14,466,14.44
B005JC6XOQ,0,1,220,44.91
B005JC6JEA,0,1,220,31.00
B005JCPLEE,0,5,1743,78.09
B005JCPKEK,0,5,1743,41.50
B005JCPK5E,0,5,1743,41.86
B005JCWF0W,0,10,4537,50.09
B005JDKX7S,0,10,6918,49.24
B005JDKWSI,0,24,6918,33.99
B005JDKYG8,0,2,6919,39.99
B005JDLB4W,0,2,6919,59.99
B005JDKZE4,0,24,6918,32.16
